customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
YM001441,56,10,205965.81000000003,2,4,4,244,Перспективные
YM001442,171,4,59508.85,1,1,1,111,Спящие
YM001443,18,5,18813.85,3,2,1,321,Лояльные
YM001444,23,4,97628.13999999998,3,1,2,312,Новички
YM001445,29,4,209618.29,3,1,4,314,Новички
YM001446,12,11,157226.94,4,4,3,443,Чемпионы
YM001447,16,4,52086.72,3,1,1,311,Новички
YM001448,83,6,155349.66,2,3,3,233,Перспективные
YM001449,301,5,22680.37,1,2,1,121,В зоне риска
YM001450,17,5,91816.37000000001,3,2,2,322,Лояльные
YM001452,2,10,35488.28,4,4,1,441,Лояльные
YM001453,30,2,135270.1,3,1,3,313,Новички
YM001454,28,10,219874.15999999997,3,4,4,344,Чемпионы
YM001455,13,11,441136.58999999997,4,4,4,444,Чемпионы
YM001456,125,5,97620.87999999999,1,2,2,122,В зоне риска
YM001457,30,4,12969.04,3,1,1,311,Новички
YM001458,1,8,90699.06,4,4,2,442,Лояльные
YM001459,125,8,88287.17,1,4,2,142,Уходящие VIP
YM001460,64,10,436214.19,2,4,4,244,Перспективные
YM001461,105,6,286066.47,1,3,4,134,Уходящие VIP
YM001462,7,6,100290.7,4,3,2,432,Лояльные
YM001463,30,5,403168.04,3,2,4,324,Лояльные
YM001464,12,7,64415.93,4,3,1,431,Лояльные
YM001465,68,1,33523.08,2,1,1,211,Нуждаются во внимании
YM001466,39,3,82128.93,2,1,2,212,Нуждаются во внимании
YM001467,249,4,28332.75,1,1,1,111,Спящие
YM001468,170,1,7703.77,1,1,1,111,Спящие
YM001469,84,8,214473.65,2,4,4,244,Перспективные
YM001470,3,6,52468.51,4,3,1,431,Лояльные
YM001471,67,7,61454.52,2,3,1,231,Перспективные
YM001472,66,5,172678.59999999998,2,2,3,223,Перспективные
YM001473,27,8,201589.96,3,4,4,344,Чемпионы
YM001474,15,5,38144.229999999996,3,2,1,321,Лояльные
YM001475,223,4,129781.59999999999,1,1,3,113,Спящие
YM001476,35,7,389097.94,3,3,4,334,Чемпионы
YM001477,64,1,8800.28,2,1,1,211,Нуждаются во внимании
YM001478,62,7,123640.68,2,3,3,233,Перспективные
YM001479,19,8,143106.52,3,4,3,343,Чемпионы
YM001480,3,6,176205.52,4,3,3,433,Чемпионы
YM001481,4,10,275077.09,4,4,4,444,Чемпионы
YM001482,81,5,95279.11,2,2,2,222,Перспективные
YM001483,33,9,95859.24,3,4,2,342,Лояльные
YM001484,157,6,82842.41,1,3,2,132,Уходящие VIP
YM001485,7,11,310099.18,4,4,4,444,Чемпионы
YM001486,5,9,184628.0,4,4,3,443,Чемпионы
YM001487,135,4,17319.5,1,1,1,111,Спящие
YM001488,21,9,205710.87,3,4,4,344,Чемпионы
YM001489,243,2,25766.649999999998,1,1,1,111,Спящие
YM001490,49,7,192719.45,2,3,4,234,Перспективные
YM001491,103,3,45831.81,1,1,1,111,Спящие
YM001492,20,5,40093.159999999996,3,2,1,321,Лояльные
YM001493,12,11,369187.1,4,4,4,444,Чемпионы
YM001494,12,5,153638.47,4,2,3,423,Лояльные
YM001495,102,5,316929.13,1,2,4,124,В зоне риска
YM001496,304,4,34331.79,1,1,1,111,Спящие
YM001497,28,9,171620.86000000002,3,4,3,343,Чемпионы
YM001498,48,5,73812.20999999999,2,2,2,222,Перспективные
YM001499,37,4,135839.62,3,1,3,313,Новички
YM001500,27,7,86829.12,3,3,2,332,Лояльные
YM001501,69,5,39155.75,2,2,1,221,Перспективные
YM001502,2,8,49821.22,4,4,1,441,Лояльные
YM001503,6,6,194591.19,4,3,4,434,Чемпионы
YM001504,1,5,123843.69,4,2,3,423,Лояльные
YM001505,132,4,27221.94,1,1,1,111,Спящие
YM001506,59,4,73181.78,2,1,2,212,Нуждаются во внимании
YM001507,180,4,246755.22,1,1,4,114,Спящие
YM001508,8,10,250332.87,4,4,4,444,Чемпионы
YM001509,61,8,185275.46,2,4,3,243,Перспективные
YM001510,26,7,100040.97,3,3,2,332,Лояльные
YM001511,3,8,73055.89,4,4,2,442,Лояльные
YM001512,535,2,16407.55,1,1,1,111,Спящие
YM001513,15,8,211005.93999999997,3,4,4,344,Чемпионы
YM001514,1,6,84762.94,4,3,2,432,Лояльные
YM001515,2,3,41365.54,4,1,1,411,Новички
YM001516,62,8,169937.63,2,4,3,243,Перспективные
YM001517,46,11,219542.8,2,4,4,244,Перспективные
YM001518,30,7,165953.46,3,3,3,333,Чемпионы
YM001519,42,7,155271.47999999998,2,3,3,233,Перспективные
YM001520,7,9,97415.84,4,4,2,442,Лояльные
YM001521,124,3,277707.45,1,1,4,114,Спящие
YM001522,22,7,105595.53,3,3,2,332,Лояльные
YM001523,1,5,33480.16,4,2,1,421,Лояльные
YM001524,137,7,123175.54000000001,1,3,3,133,Уходящие VIP
YM001525,14,8,114059.76,4,4,2,442,Лояльные
YM001526,8,4,39810.72,4,1,1,411,Новички
YM001527,22,4,138248.29,3,1,3,313,Новички
YM001528,7,5,58793.16,4,2,1,421,Лояльные
YM001529,24,10,313269.24,3,4,4,344,Чемпионы
YM001530,88,6,70730.56999999999,2,3,2,232,Перспективные
YM001531,10,16,470356.14,4,4,4,444,Чемпионы
YM001532,214,6,145663.13,1,3,3,133,Уходящие VIP
YM001533,1,7,89534.54,4,3,2,432,Лояльные
YM001534,91,7,155202.93,2,3,3,233,Перспективные
YM001535,9,11,247578.39,4,4,4,444,Чемпионы
YM001536,206,7,48987.58,1,3,1,131,Уходящие VIP
YM001537,37,3,70970.98,3,1,2,312,Новички
YM001538,99,3,88101.87,1,1,2,112,Спящие
YM001539,135,4,53222.020000000004,1,1,1,111,Спящие
YM001540,349,5,87835.67,1,2,2,122,В зоне риска
YM001541,10,7,319262.48,4,3,4,434,Чемпионы
YM001542,187,3,38074.85,1,1,1,111,Спящие
YM001543,12,7,119998.39,4,3,3,433,Чемпионы
YM001544,28,9,218432.13999999998,3,4,4,344,Чемпионы
YM001545,21,9,233972.38,3,4,4,344,Чемпионы
YM001546,185,5,40550.92,1,2,1,121,В зоне риска
YM001547,130,4,33245.91,1,1,1,111,Спящие
YM001548,1,3,51596.22,4,1,1,411,Новички
YM001549,1,8,158246.26,4,4,3,443,Чемпионы
YM001550,36,8,106987.29000000001,3,4,2,342,Лояльные
YM001551,52,4,141197.0,2,1,3,213,Нуждаются во внимании
YM001552,38,6,134020.91999999998,2,3,3,233,Перспективные
YM001553,122,5,52826.88,1,2,1,121,В зоне риска
YM001554,15,7,356987.87,3,3,4,334,Чемпионы
YM001555,61,5,270160.05,2,2,4,224,Перспективные
YM001556,30,10,100766.56,3,4,2,342,Лояльные
YM001557,30,3,45035.649999999994,3,1,1,311,Новички
YM001558,5,10,366522.89,4,4,4,444,Чемпионы
YM001559,20,7,211619.65,3,3,4,334,Чемпионы
YM001560,3,10,241851.67,4,4,4,444,Чемпионы
YM001561,37,4,113631.21999999999,3,1,2,312,Новички
YM001562,22,3,122274.6,3,1,3,313,Новички
YM001563,5,8,171635.45,4,4,3,443,Чемпионы
YM001564,48,3,91044.59,2,1,2,212,Нуждаются во внимании
YM001565,3,12,330828.81,4,4,4,444,Чемпионы
YM001566,3,5,66523.12,4,2,1,421,Лояльные
YM001567,14,6,43482.32,4,3,1,431,Лояльные
YM001568,2,6,122792.58000000002,4,3,3,433,Чемпионы
YM001569,38,11,160124.94,2,4,3,243,Перспективные
YM001570,31,7,156271.41,3,3,3,333,Чемпионы
YM001571,47,5,247731.32,2,2,4,224,Перспективные
YM001572,10,10,172665.22,4,4,3,443,Чемпионы
YM001573,25,8,306880.27,3,4,4,344,Чемпионы
YM001574,60,4,165755.57,2,1,3,213,Нуждаются во внимании
YM001575,24,8,208248.1,3,4,4,344,Чемпионы
YM001576,12,4,30331.57,4,1,1,411,Новички
YM001577,1,5,23640.83,4,2,1,421,Лояльные
YM001578,20,9,322692.25,3,4,4,344,Чемпионы
YM001579,7,8,180391.62,4,4,3,443,Чемпионы
YM001580,11,9,148033.93,4,4,3,443,Чемпионы
YM001581,50,7,109193.73000000001,2,3,2,232,Перспективные
YM001582,13,5,100032.1,4,2,2,422,Лояльные
YM001583,5,5,60744.600000000006,4,2,1,421,Лояльные
YM001584,1,6,86235.29000000001,4,3,2,432,Лояльные
YM001585,17,7,108020.86,3,3,2,332,Лояльные
YM001586,68,6,154029.71,2,3,3,233,Перспективные
YM001587,46,5,123056.87,2,2,3,223,Перспективные
YM001588,54,6,73017.94,2,3,2,232,Перспективные
YM001589,7,7,118419.65,4,3,3,433,Чемпионы
YM001590,1,5,90368.24,4,2,2,422,Лояльные
YM001591,11,6,177634.35,4,3,3,433,Чемпионы
YM001592,20,6,39465.65,3,3,1,331,Лояльные
YM001593,105,8,227776.5,1,4,4,144,Уходящие VIP
YM001594,5,6,68990.44,4,3,2,432,Лояльные
YM001595,3,9,186003.19,4,4,3,443,Чемпионы
YM001596,139,3,21913.69,1,1,1,111,Спящие
YM001597,27,8,249571.03,3,4,4,344,Чемпионы
YM001598,30,5,276844.8,3,2,4,324,Лояльные
YM001599,20,2,86235.09,3,1,2,312,Новички
YM001600,96,3,216456.86000000002,1,1,4,114,Спящие
YM001601,5,4,49132.54,4,1,1,411,Новички
YM001602,39,5,323144.04000000004,2,2,4,224,Перспективные
YM001603,1,8,128026.47,4,4,3,443,Чемпионы
YM001604,52,6,187356.88999999998,2,3,3,233,Перспективные
YM001605,14,6,229073.47,4,3,4,434,Чемпионы
YM001606,26,9,170468.93000000002,3,4,3,343,Чемпионы
YM001607,44,8,144184.13,2,4,3,243,Перспективные
YM001608,77,7,142356.88,2,3,3,233,Перспективные
YM001609,4,11,175052.0,4,4,3,443,Чемпионы
YM001610,13,5,298880.23,4,2,4,424,Лояльные
YM001611,254,7,284644.65,1,3,4,134,Уходящие VIP
YM001612,50,8,119389.42,2,4,3,243,Перспективные
YM001613,3,5,182462.94,4,2,3,423,Лояльные
YM001614,52,10,145393.23,2,4,3,243,Перспективные
YM001615,6,3,16053.05,4,1,1,411,Новички
YM001616,84,6,198327.75,2,3,4,234,Перспективные
YM001617,39,5,122399.96,2,2,3,223,Перспективные
YM001618,228,4,33184.49,1,1,1,111,Спящие
YM001619,9,8,150248.97,4,4,3,443,Чемпионы
YM001620,11,7,82996.03,4,3,2,432,Лояльные
YM001621,70,10,369610.01,2,4,4,244,Перспективные
YM001622,24,8,168447.94,3,4,3,343,Чемпионы
YM001623,179,4,139056.83000000002,1,1,3,113,Спящие
YM001624,6,4,50591.159999999996,4,1,1,411,Новички
YM001625,27,3,55953.58,3,1,1,311,Новички
YM001626,13,6,50834.65,4,3,1,431,Лояльные
YM001627,34,6,101394.73,3,3,2,332,Лояльные
YM001628,16,7,274663.12,3,3,4,334,Чемпионы
YM001629,121,5,57385.62,1,2,1,121,В зоне риска
YM001630,9,9,95393.89,4,4,2,442,Лояльные
YM001631,2,11,403436.01,4,4,4,444,Чемпионы
YM001632,94,4,35812.61,1,1,1,111,Спящие
YM001633,50,8,107391.77,2,4,2,242,Перспективные
YM001634,18,6,148016.08000000002,3,3,3,333,Чемпионы
YM001635,16,7,176957.4,3,3,3,333,Чемпионы
YM001636,6,5,73772.42,4,2,2,422,Лояльные
YM001637,9,6,210315.44000000003,4,3,4,434,Чемпионы
YM001638,42,9,219312.97999999998,2,4,4,244,Перспективные
YM001639,73,6,203077.32,2,3,4,234,Перспективные
YM001640,170,6,126553.18,1,3,3,133,Уходящие VIP
YM001641,1,6,129897.09000000001,4,3,3,433,Чемпионы
YM001642,16,13,308458.26,3,4,4,344,Чемпионы
YM001643,102,1,38813.17,1,1,1,111,Спящие
YM001644,1,9,438067.52,4,4,4,444,Чемпионы
YM001645,21,7,53885.76,3,3,1,331,Лояльные
YM001646,26,5,140393.46,3,2,3,323,Лояльные
YM001647,12,5,62955.47,4,2,1,421,Лояльные
YM001648,69,4,58995.15,2,1,1,211,Нуждаются во внимании
YM001649,29,9,224719.41,3,4,4,344,Чемпионы
YM001650,206,9,165181.96,1,4,3,143,Уходящие VIP
YM001651,114,4,22094.42,1,1,1,111,Спящие
YM001652,50,7,216908.27000000002,2,3,4,234,Перспективные
YM001653,11,9,232886.26,4,4,4,444,Чемпионы
YM001654,35,3,14627.650000000001,3,1,1,311,Новички
YM001655,3,5,112748.79000000001,4,2,2,422,Лояльные
YM001656,224,3,49451.090000000004,1,1,1,111,Спящие
YM001657,3,6,183736.69,4,3,3,433,Чемпионы
YM001658,103,10,143618.88,1,4,3,143,Уходящие VIP
YM001659,50,5,329108.73000000004,2,2,4,224,Перспективные
YM001660,80,5,81223.29999999999,2,2,2,222,Перспективные
YM001661,23,5,194089.51,3,2,4,324,Лояльные
YM001662,98,6,81134.79000000001,1,3,2,132,Уходящие VIP
YM001663,185,5,30211.02,1,2,1,121,В зоне риска
YM001664,89,5,39113.6,2,2,1,221,Перспективные
YM001665,223,5,83327.53,1,2,2,122,В зоне риска
YM001666,101,7,284231.99,1,3,4,134,Уходящие VIP
YM001667,56,3,46274.98,2,1,1,211,Нуждаются во внимании
YM001668,54,7,92899.28,2,3,2,232,Перспективные
YM001669,17,7,380234.84,3,3,4,334,Чемпионы
YM001670,19,7,196988.23,3,3,4,334,Чемпионы
YM001671,96,4,54321.39000000001,1,1,1,111,Спящие
YM001672,22,8,294439.29,3,4,4,344,Чемпионы
YM001673,26,8,199824.32,3,4,4,344,Чемпионы
YM001674,15,6,129088.05,3,3,3,333,Чемпионы
YM001675,46,7,72905.19,2,3,2,232,Перспективные
YM001676,20,4,140443.32,3,1,3,313,Новички
YM001677,78,8,71131.08,2,4,2,242,Перспективные
YM001678,5,6,94066.45,4,3,2,432,Лояльные
YM001679,134,6,323526.12,1,3,4,134,Уходящие VIP
YM001680,298,3,47763.58,1,1,1,111,Спящие
YM001681,9,7,171659.94,4,3,3,433,Чемпионы
YM001682,27,3,66886.1,3,1,2,312,Новички
YM001683,44,7,60064.2,2,3,1,231,Перспективные
YM001684,19,5,206587.47999999998,3,2,4,324,Лояльные
YM001685,4,8,105738.56,4,4,2,442,Лояльные
YM001686,50,4,99323.84,2,1,2,212,Нуждаются во внимании
YM001687,29,5,75218.91,3,2,2,322,Лояльные
YM001688,55,9,489041.98,2,4,4,244,Перспективные
YM001689,68,3,123781.85,2,1,3,213,Нуждаются во внимании
YM001690,101,7,108512.26000000001,1,3,2,132,Уходящие VIP
YM001691,301,3,83646.76999999999,1,1,2,112,Спящие
YM001692,5,7,247803.90000000002,4,3,4,434,Чемпионы
YM001693,17,8,131836.52,3,4,3,343,Чемпионы
YM001694,103,12,247996.37000000002,1,4,4,144,Уходящие VIP
YM001695,78,3,44068.49,2,1,1,211,Нуждаются во внимании
YM001696,53,5,283001.34,2,2,4,224,Перспективные
YM001697,2,12,379414.37,4,4,4,444,Чемпионы
YM001698,46,5,182725.39,2,2,3,223,Перспективные
YM001699,1,8,122546.83,4,4,3,443,Чемпионы
YM001700,99,4,180382.01,1,1,3,113,Спящие
YM001701,19,4,57391.43000000001,3,1,1,311,Новички
YM001702,80,6,194965.93,2,3,4,234,Перспективные
YM001703,8,6,259547.47000000003,4,3,4,434,Чемпионы
YM001704,17,8,138004.8,3,4,3,343,Чемпионы
YM001705,247,5,153868.29,1,2,3,123,В зоне риска
YM001706,9,10,135469.21,4,4,3,443,Чемпионы
YM001707,43,7,369358.38,2,3,4,234,Перспективные
YM001708,24,5,173511.33,3,2,3,323,Лояльные
YM001709,377,9,185636.24,1,4,3,143,Уходящие VIP
YM001710,68,9,167881.47,2,4,3,243,Перспективные
YM001711,38,11,229005.49,2,4,4,244,Перспективные
YM001712,118,3,55243.91,1,1,1,111,Спящие
YM001713,2,9,96534.07,4,4,2,442,Лояльные
YM001714,12,10,275700.94,4,4,4,444,Чемпионы
YM001715,44,4,142092.45,2,1,3,213,Нуждаются во внимании
YM001716,55,6,172669.68,2,3,3,233,Перспективные
YM001717,38,4,73916.85,2,1,2,212,Нуждаются во внимании
YM001718,23,5,84315.65,3,2,2,322,Лояльные
YM001719,4,11,89573.63,4,4,2,442,Лояльные
YM001720,54,12,239269.97,2,4,4,244,Перспективные
YM001721,91,7,91777.54,2,3,2,232,Перспективные
YM001722,10,7,45725.55,4,3,1,431,Лояльные
YM001723,21,6,187470.39,3,3,3,333,Чемпионы
YM001724,32,12,320501.72,3,4,4,344,Чемпионы
YM001725,47,6,87456.57,2,3,2,232,Перспективные
YM001726,437,4,346155.06,1,1,4,114,Спящие
YM001727,51,5,110679.67,2,2,2,222,Перспективные
YM001728,32,5,74228.78,3,2,2,322,Лояльные
YM001729,18,8,135420.74,3,4,3,343,Чемпионы
YM001730,24,12,444264.03,3,4,4,344,Чемпионы
YM001731,71,3,47425.42,2,1,1,211,Нуждаются во внимании
YM001732,2,6,120686.85,4,3,3,433,Чемпионы
YM001733,65,5,59010.79,2,2,1,221,Перспективные
YM001734,20,5,143457.57,3,2,3,323,Лояльные
YM001735,154,5,35551.25,1,2,1,121,В зоне риска
YM001736,68,6,322358.56,2,3,4,234,Перспективные
YM001737,4,6,73249.21,4,3,2,432,Лояльные
YM001738,26,9,250694.03,3,4,4,344,Чемпионы
YM001739,25,5,194729.28000000003,3,2,4,324,Лояльные
YM001740,88,2,12561.95,2,1,1,211,Нуждаются во внимании
YM001741,30,7,86658.67,3,3,2,332,Лояльные
YM001742,25,4,283592.12,3,1,4,314,Новички
YM001743,18,7,103873.39,3,3,2,332,Лояльные
YM001744,9,6,112764.38,4,3,2,432,Лояльные
YM001745,126,4,20296.77,1,1,1,111,Спящие
YM001746,159,4,127601.99,1,1,3,113,Спящие
YM001747,33,8,170884.51,3,4,3,343,Чемпионы
YM001748,111,3,42815.02,1,1,1,111,Спящие
YM001749,42,3,42751.97,2,1,1,211,Нуждаются во внимании
YM001750,16,6,135025.41,3,3,3,333,Чемпионы
YM001751,117,6,104826.81999999999,1,3,2,132,Уходящие VIP
YM001752,283,5,260144.53,1,2,4,124,В зоне риска
YM001753,57,11,229493.31,2,4,4,244,Перспективные
YM001754,14,5,188694.04,4,2,3,423,Лояльные
YM001755,45,6,154897.41999999998,2,3,3,233,Перспективные
YM001756,4,3,54266.18,4,1,1,411,Новички
YM001757,141,8,131504.92,1,4,3,143,Уходящие VIP
YM001758,49,5,102923.25,2,2,2,222,Перспективные
YM001759,88,5,144764.95,2,2,3,223,Перспективные
YM001760,3,10,123092.51,4,4,3,443,Чемпионы
YM001761,286,5,125649.77,1,2,3,123,В зоне риска
YM001762,83,5,262632.26,2,2,4,224,Перспективные
YM001763,387,5,369760.29000000004,1,2,4,124,В зоне риска
YM001764,13,7,230738.56,4,3,4,434,Чемпионы
YM001765,14,10,107976.62,4,4,2,442,Лояльные
YM001766,28,8,72869.82,3,4,2,342,Лояльные
YM001767,108,4,55019.21,1,1,1,111,Спящие
YM001768,79,2,10925.41,2,1,1,211,Нуждаются во внимании
YM001769,420,3,151122.03,1,1,3,113,Спящие
YM001770,6,7,80352.85,4,3,2,432,Лояльные
YM001771,4,11,325459.34,4,4,4,444,Чемпионы
YM001772,8,9,220346.24,4,4,4,444,Чемпионы
YM001773,2,10,123009.99,4,4,3,443,Чемпионы
YM001774,5,5,115355.89000000001,4,2,2,422,Лояльные
YM001775,215,4,106656.31,1,1,2,112,Спящие
YM001776,398,2,41400.240000000005,1,1,1,111,Спящие
YM001777,19,9,100675.98999999999,3,4,2,342,Лояльные
YM001778,1,8,89233.08,4,4,2,442,Лояльные
YM001779,61,8,171776.92,2,4,3,243,Перспективные
YM001780,70,7,149485.34,2,3,3,233,Перспективные
YM001781,130,6,70312.1,1,3,2,132,Уходящие VIP
YM001782,7,4,128090.81,4,1,3,413,Новички
YM001783,15,9,172266.43,3,4,3,343,Чемпионы
YM001784,53,7,96511.23000000001,2,3,2,232,Перспективные
YM001785,8,4,66629.19,4,1,1,411,Новички
YM001786,162,4,48362.35,1,1,1,111,Спящие
YM001787,11,4,61512.54,4,1,1,411,Новички
YM001788,6,9,480632.68,4,4,4,444,Чемпионы
YM001789,98,7,53452.11,1,3,1,131,Уходящие VIP
YM001790,167,4,189067.06,1,1,3,113,Спящие
YM001791,1,5,71029.09,4,2,2,422,Лояльные
YM001792,262,6,88301.55,1,3,2,132,Уходящие VIP
YM001793,36,10,356997.86,3,4,4,344,Чемпионы
YM001794,64,4,87357.01999999999,2,1,2,212,Нуждаются во внимании
YM001795,116,5,147977.09,1,2,3,123,В зоне риска
YM001796,33,5,150895.11000000002,3,2,3,323,Лояльные
YM001797,55,6,166689.59000000003,2,3,3,233,Перспективные
YM001798,41,4,99445.22,2,1,2,212,Нуждаются во внимании
YM001799,25,5,196404.16999999998,3,2,4,324,Лояльные
YM001800,126,6,132490.16999999998,1,3,3,133,Уходящие VIP
YM001801,16,3,21022.13,3,1,1,311,Новички
YM001802,4,7,43189.81,4,3,1,431,Лояльные
YM001803,52,3,112660.93999999999,2,1,2,212,Нуждаются во внимании
YM001804,11,4,40978.39,4,1,1,411,Новички
YM001805,14,8,257607.02000000002,4,4,4,444,Чемпионы
YM001806,27,10,152153.94,3,4,3,343,Чемпионы
YM001807,4,9,79101.41,4,4,2,442,Лояльные
YM001808,2,6,197097.40000000002,4,3,4,434,Чемпионы
YM001809,23,3,45114.75,3,1,1,311,Новички
YM001810,433,3,8876.35,1,1,1,111,Спящие
YM001811,4,6,98772.65,4,3,2,432,Лояльные
YM001812,50,5,110701.76000000001,2,2,2,222,Перспективные
YM001813,29,1,3111.49,3,1,1,311,Новички
YM001814,25,4,128672.04,3,1,3,313,Новички
YM001815,4,6,206843.7,4,3,4,434,Чемпионы
YM001816,46,6,63160.130000000005,2,3,1,231,Перспективные
YM001817,39,7,178145.23,2,3,3,233,Перспективные
YM001818,321,1,2035.55,1,1,1,111,Спящие
YM001819,104,6,73110.56,1,3,2,132,Уходящие VIP
YM001820,61,4,29655.78,2,1,1,211,Нуждаются во внимании
YM001821,14,7,117415.5,4,3,3,433,Чемпионы
YM001822,321,5,98198.13,1,2,2,122,В зоне риска
YM001823,39,5,67692.5,2,2,2,222,Перспективные
YM001824,1,5,184941.18,4,2,3,423,Лояльные
YM001825,67,7,72694.04000000001,2,3,2,232,Перспективные
YM001826,78,6,165098.26,2,3,3,233,Перспективные
YM001827,83,5,50766.58,2,2,1,221,Перспективные
YM001828,133,9,147252.78,1,4,3,143,Уходящие VIP
YM001829,43,11,412783.42,2,4,4,244,Перспективные
YM001830,52,8,94401.8,2,4,2,242,Перспективные
YM001831,7,9,85737.97,4,4,2,442,Лояльные
YM001832,90,6,277980.82,2,3,4,234,Перспективные
YM001833,114,7,302870.58,1,3,4,134,Уходящие VIP
YM001834,104,7,104042.97,1,3,2,132,Уходящие VIP
YM001835,26,6,216346.0,3,3,4,334,Чемпионы
YM001836,11,8,516716.52,4,4,4,444,Чемпионы
YM001837,18,6,95840.29,3,3,2,332,Лояльные
YM001838,237,6,95288.26,1,3,2,132,Уходящие VIP
YM001839,377,4,64248.170000000006,1,1,1,111,Спящие
YM001840,1,3,43250.420000000006,4,1,1,411,Новички
YM001841,19,4,115907.63,3,1,2,312,Новички
YM001842,7,11,291024.16000000003,4,4,4,444,Чемпионы
YM001843,179,3,71885.76,1,1,2,112,Спящие
YM001844,5,5,127599.53,4,2,3,423,Лояльные
YM001845,1,2,18967.99,4,1,1,411,Новички
YM001846,13,6,127148.39000000001,4,3,3,433,Чемпионы
YM001847,21,8,268343.2,3,4,4,344,Чемпионы
YM001848,34,6,43212.53,3,3,1,331,Лояльные
YM001849,13,2,67854.01,4,1,2,412,Новички
YM001850,14,3,64893.71,4,1,1,411,Новички
YM001851,225,4,199840.63,1,1,4,114,Спящие
YM001852,142,4,65919.47,1,1,1,111,Спящие
YM001853,1,4,91698.83,4,1,2,412,Новички
YM001854,30,12,204026.82,3,4,4,344,Чемпионы
YM001855,39,6,145802.15,2,3,3,233,Перспективные
YM001856,1,5,89592.56,4,2,2,422,Лояльные
YM001857,213,4,41187.670000000006,1,1,1,111,Спящие
YM001858,60,5,105444.75,2,2,2,222,Перспективные
YM001859,94,4,90834.92,1,1,2,112,Спящие
YM001860,31,7,245839.47,3,3,4,334,Чемпионы
YM001861,12,5,60157.01,4,2,1,421,Лояльные
YM001862,122,4,100635.65,1,1,2,112,Спящие
YM001863,20,5,125921.55,3,2,3,323,Лояльные
YM001864,1,10,299748.94,4,4,4,444,Чемпионы
YM001865,7,3,23480.879999999997,4,1,1,411,Новички
YM001866,108,7,267570.14,1,3,4,134,Уходящие VIP
YM001867,34,3,149528.35,3,1,3,313,Новички
YM001868,278,1,42762.39,1,1,1,111,Спящие
YM001869,227,2,80003.4,1,1,2,112,Спящие
YM001870,7,6,375293.35,4,3,4,434,Чемпионы
YM001871,215,6,66305.11,1,3,1,131,Уходящие VIP
YM001872,6,5,71390.65,4,2,2,422,Лояльные
YM001873,7,10,326952.12,4,4,4,444,Чемпионы
YM001874,54,1,26890.33,2,1,1,211,Нуждаются во внимании
YM001875,84,5,258230.05,2,2,4,224,Перспективные
YM001876,48,4,52177.66,2,1,1,211,Нуждаются во внимании
YM001877,3,5,138002.72999999998,4,2,3,423,Лояльные
YM001878,310,6,148373.61,1,3,3,133,Уходящие VIP
YM001879,140,3,54646.18000000001,1,1,1,111,Спящие
YM001880,46,6,108608.64,2,3,2,232,Перспективные
YM001881,6,4,136465.34,4,1,3,413,Новички
YM001882,1,3,98853.97,4,1,2,412,Новички
YM001883,369,4,47942.009999999995,1,1,1,111,Спящие
YM001884,15,7,108540.48,3,3,2,332,Лояльные
YM001885,8,6,72337.03,4,3,2,432,Лояльные
YM001886,1,6,111035.49,4,3,2,432,Лояльные
YM001887,33,6,337853.12,3,3,4,334,Чемпионы
YM001888,42,7,174995.25,2,3,3,233,Перспективные
YM001889,196,8,249477.0,1,4,4,144,Уходящие VIP
YM001890,2,4,230024.79,4,1,4,414,Новички
YM001891,10,6,204587.06,4,3,4,434,Чемпионы
YM001892,25,3,107758.25,3,1,2,312,Новички
YM001893,276,3,36769.090000000004,1,1,1,111,Спящие
YM001894,51,5,30502.33,2,2,1,221,Перспективные
YM001895,141,4,55607.95999999999,1,1,1,111,Спящие
YM001896,35,7,159701.04,3,3,3,333,Чемпионы
YM001897,1,4,30025.38,4,1,1,411,Новички
YM001898,40,7,144290.35,2,3,3,233,Перспективные
YM001899,11,8,218005.26,4,4,4,444,Чемпионы
YM001900,77,4,41952.21,2,1,1,211,Нуждаются во внимании
YM001901,70,3,32031.83,2,1,1,211,Нуждаются во внимании
YM001902,30,8,269427.99,3,4,4,344,Чемпионы
YM001903,71,9,303868.51,2,4,4,244,Перспективные
YM001904,74,4,99908.24,2,1,2,212,Нуждаются во внимании
YM001905,5,8,119341.29000000001,4,4,3,443,Чемпионы
YM001906,2,10,303192.25,4,4,4,444,Чемпионы
YM001907,139,2,5820.049999999999,1,1,1,111,Спящие
YM001908,48,3,162736.81,2,1,3,213,Нуждаются во внимании
YM001909,9,7,199971.91999999998,4,3,4,434,Чемпионы
YM001910,42,8,401828.84,2,4,4,244,Перспективные
YM001911,30,8,130741.72,3,4,3,343,Чемпионы
YM001912,89,5,48858.93,2,2,1,221,Перспективные
YM001913,79,5,188541.0,2,2,3,223,Перспективные
YM001914,56,4,176714.26,2,1,3,213,Нуждаются во внимании
YM001915,123,6,70301.11,1,3,2,132,Уходящие VIP
YM001916,164,4,19409.06,1,1,1,111,Спящие
YM001917,85,8,335114.76,2,4,4,244,Перспективные
YM001918,94,6,71431.66,1,3,2,132,Уходящие VIP
YM001919,132,6,106023.24999999999,1,3,2,132,Уходящие VIP
YM001920,15,5,183439.77,3,2,3,323,Лояльные
YM001921,50,9,299226.18,2,4,4,244,Перспективные
YM001922,81,8,163376.12,2,4,3,243,Перспективные
