order_id,customer_id,order_date,category,price,quantity,discount_pct,total_amount,status,delivery_type,payment_method,city,yandex_plus,rating
YMO0013022,YM002414,2024-07-04,Электроника и гаджеты,25229.36,1,25,18922.02,Доставлен,Почта России,Картой онлайн,Москва,True,
YMO0013023,YM000580,2024-03-03,Дом и дача,7012.81,2,15,11921.78,Доставлен,Экспресс-доставка,При получении,Санкт-Петербург,True,
YMO0013024,YM001787,2024-02-04,Спорт и туризм,29472.46,2,10,53050.42,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,
YMO0013025,YM001635,2024-06-29,Продукты и напитки,1170.19,2,0,2340.39,Доставлен,Пункт выдачи,В кредит,Санкт-Петербург,False,
YMO0013026,YM001951,2024-03-25,Электроника и гаджеты,71258.43,1,10,64132.59,Доставлен,Почта России,При получении,Новосибирск,False,
YMO0013027,YM001840,2024-12-31,Красота и гигиена,1490.48,2,0,2980.97,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013028,YM001409,2023-09-29,Бытовая техника,31093.81,1,0,31093.81,Возврат,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0013029,YM001786,2024-10-09,Дом и дача,6986.84,1,10,6288.15,Возврат,Курьер Яндекс,При получении,Другие,True,
YMO0013030,YM002176,2024-09-17,Дом и дача,23657.17,1,15,20108.6,Доставлен,Курьер Яндекс,Картой онлайн,Другие,True,
YMO0013031,YM002456,2024-12-25,Электроника и гаджеты,60820.92,1,15,51697.78,Доставлен,Пункт выдачи,СБП,Ростов-на-Дону,False,5.0
YMO0013032,YM001348,2024-03-30,Книги и канцелярия,388.16,1,10,349.34,Доставлен,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,True,
YMO0013033,YM000949,2023-03-31,Авто и мото,7668.05,3,0,23004.14,Доставлен,Курьер Яндекс,Картой онлайн,Тюмень,False,
YMO0013034,YM000894,2023-08-13,Детские товары,4601.62,2,15,7822.76,Доставлен,Курьер Яндекс,Картой онлайн,Другие,True,
YMO0013035,YM000553,2023-05-24,Электроника и гаджеты,47322.01,3,0,141966.02,Доставлен,Курьер Яндекс,СБП,Санкт-Петербург,False,
YMO0013036,YM001761,2023-09-21,Красота и гигиена,4396.54,2,25,6594.81,Доставлен,Пункт выдачи,Картой онлайн,Другие,True,
YMO0013037,YM000742,2024-05-04,Авто и мото,17401.42,1,10,15661.28,Доставлен,Пункт выдачи,Яндекс Пэй,Ростов-на-Дону,False,
YMO0013038,YM002485,2023-09-21,Одежда и обувь,3325.96,1,10,2993.36,Доставлен,Курьер Яндекс,Картой онлайн,Ростов-на-Дону,True,
YMO0013039,YM001192,2023-04-16,Продукты и напитки,1188.71,2,0,2377.42,Доставлен,Пункт выдачи,СБП,Красноярск,False,
YMO0013040,YM001155,2024-11-18,Детские товары,1689.87,1,10,1520.88,Доставлен,Пункт выдачи,В кредит,Воронеж,False,
YMO0013041,YM000492,2023-09-02,Одежда и обувь,1738.14,2,15,2954.83,Доставлен,Пункт выдачи,В кредит,Краснодар,True,
YMO0013042,YM001572,2024-07-03,Одежда и обувь,10341.89,4,10,37230.81,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,True,4.0
YMO0013043,YM000702,2024-03-11,Одежда и обувь,5470.48,5,15,23249.54,Доставлен,Курьер Яндекс,При получении,Казань,True,3.0
YMO0013044,YM000310,2023-12-07,Одежда и обувь,4067.12,3,0,12201.35,Доставлен,Экспресс-доставка,Картой онлайн,Москва,True,
YMO0013045,YM000882,2023-07-19,Дом и дача,8543.41,1,0,8543.41,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0013046,YM002130,2024-07-28,Спорт и туризм,5947.1,2,10,10704.77,Доставлен,Курьер Яндекс,При получении,Самара,False,4.0
YMO0013047,YM001569,2023-03-25,Одежда и обувь,4042.09,1,10,3637.88,Доставлен,Экспресс-доставка,В кредит,Воронеж,False,
YMO0013048,YM001982,2024-10-05,Дом и дача,8377.39,2,0,16754.78,Доставлен,Экспресс-доставка,Яндекс Пэй,Другие,True,4.0
YMO0013049,YM002269,2023-04-27,Бытовая техника,19029.58,1,15,16175.15,Доставлен,Курьер Яндекс,В кредит,Санкт-Петербург,True,
YMO0013050,YM002146,2024-08-08,Бытовая техника,52072.79,3,20,124974.7,Доставлен,Курьер Яндекс,При получении,Санкт-Петербург,True,
YMO0013051,YM002375,2023-06-14,Дом и дача,21379.04,1,15,18172.19,Доставлен,Курьер Яндекс,СБП,Другие,True,
YMO0013052,YM001066,2024-11-17,Красота и гигиена,4639.91,2,20,7423.86,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,True,
YMO0013053,YM001271,2024-02-21,Электроника и гаджеты,46136.28,1,10,41522.65,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,5.0
YMO0013054,YM000105,2023-11-11,Бытовая техника,18064.84,1,10,16258.35,Возврат,Пункт выдачи,Яндекс Пэй,Челябинск,False,
YMO0013055,YM001412,2024-04-28,Бытовая техника,10825.16,2,10,19485.3,Отменён,Пункт выдачи,СБП,Москва,True,
YMO0013056,YM001733,2024-04-21,Дом и дача,10968.26,1,10,9871.44,Доставлен,Пункт выдачи,При получении,Челябинск,False,3.0
YMO0013057,YM000346,2024-07-28,Красота и гигиена,3056.34,1,15,2597.89,Доставлен,Пункт выдачи,Яндекс Пэй,Казань,False,
YMO0013058,YM001833,2024-08-20,Бытовая техника,43470.08,1,20,34776.06,Доставлен,Экспресс-доставка,Яндекс Пэй,Челябинск,True,
YMO0013059,YM000005,2024-06-11,Электроника и гаджеты,34645.86,2,20,55433.38,Возврат,Экспресс-доставка,При получении,Москва,False,
YMO0013060,YM000495,2023-08-10,Дом и дача,17433.08,1,25,13074.81,Доставлен,Курьер Яндекс,Картой онлайн,Санкт-Петербург,False,
YMO0013061,YM002058,2023-08-18,Электроника и гаджеты,7829.93,1,15,6655.44,Возврат,Экспресс-доставка,Картой онлайн,Краснодар,True,
YMO0013062,YM001850,2024-12-12,Детские товары,6993.41,2,25,10490.12,Доставлен,Курьер Яндекс,При получении,Краснодар,True,3.0
YMO0013063,YM000576,2023-07-02,Продукты и напитки,1271.65,2,15,2161.8,Доставлен,Экспресс-доставка,СБП,Санкт-Петербург,False,
YMO0013064,YM001279,2024-12-18,Красота и гигиена,2460.19,3,5,7011.54,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,4.0
YMO0013065,YM002068,2024-08-03,Электроника и гаджеты,26164.09,4,10,94190.73,Доставлен,Пункт выдачи,Картой онлайн,Красноярск,False,
YMO0013066,YM001154,2024-11-17,Красота и гигиена,852.88,1,0,852.88,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013067,YM000763,2024-02-10,Продукты и напитки,3668.13,1,5,3484.72,Возврат,Экспресс-доставка,СБП,Санкт-Петербург,False,
YMO0013068,YM000011,2024-08-10,Красота и гигиена,3608.11,4,5,13710.82,Доставлен,Почта России,Картой онлайн,Москва,False,
YMO0013069,YM000705,2023-03-12,Спорт и туризм,11019.51,1,10,9917.56,Доставлен,Пункт выдачи,При получении,Краснодар,False,
YMO0013070,YM000592,2024-08-08,Дом и дача,8439.23,4,0,33756.93,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013071,YM002167,2024-12-31,Электроника и гаджеты,28991.66,1,5,27542.07,Доставлен,Пункт выдачи,При получении,Краснодар,False,
YMO0013072,YM001522,2024-04-29,Бытовая техника,38755.77,1,0,38755.77,Доставлен,Курьер Яндекс,Картой онлайн,Тюмень,False,4.0
YMO0013073,YM001311,2024-06-21,Одежда и обувь,3311.84,1,10,2980.66,Доставлен,Курьер Яндекс,Картой онлайн,Казань,False,
YMO0013074,YM002170,2024-03-13,Электроника и гаджеты,37253.54,1,0,37253.54,Отменён,Пункт выдачи,Яндекс Пэй,Красноярск,False,
YMO0013075,YM000596,2023-10-13,Электроника и гаджеты,36732.1,4,0,146928.41,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0013076,YM001458,2024-12-31,Продукты и напитки,2756.1,1,5,2618.3,Доставлен,Курьер Яндекс,Картой онлайн,Челябинск,True,2.0
YMO0013077,YM001367,2023-12-28,Бытовая техника,17704.99,2,25,26557.48,Доставлен,Пункт выдачи,Картой онлайн,Другие,False,5.0
YMO0013078,YM001954,2023-10-20,Электроника и гаджеты,68499.87,1,15,58224.89,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013079,YM000134,2024-12-18,Одежда и обувь,7424.34,1,0,7424.34,Возврат,Пункт выдачи,СБП,Москва,True,
YMO0013080,YM000555,2024-12-17,Электроника и гаджеты,10941.68,1,10,9847.51,Доставлен,Пункт выдачи,Картой онлайн,Краснодар,True,
YMO0013081,YM001572,2023-09-06,Электроника и гаджеты,25542.65,1,0,25542.65,Доставлен,Пункт выдачи,При получении,Санкт-Петербург,True,
YMO0013082,YM000026,2024-07-10,Детские товары,1480.65,3,0,4441.94,Доставлен,Курьер Яндекс,Яндекс Пэй,Красноярск,False,4.0
YMO0013083,YM000247,2024-12-23,Книги и канцелярия,1067.81,2,20,1708.5,Доставлен,Почта России,Яндекс Пэй,Другие,True,
YMO0013084,YM000949,2023-02-02,Продукты и напитки,3545.22,4,0,14180.9,Отменён,Курьер Яндекс,Картой онлайн,Тюмень,False,
YMO0013085,YM000580,2023-02-08,Электроника и гаджеты,29271.48,1,5,27807.91,Доставлен,Курьер Яндекс,Картой онлайн,Санкт-Петербург,True,
YMO0013086,YM001638,2024-10-10,Электроника и гаджеты,32771.34,1,0,32771.34,Доставлен,Курьер Яндекс,Картой онлайн,Москва,True,
YMO0013087,YM000046,2024-04-28,Дом и дача,2280.92,1,0,2280.92,Доставлен,Почта России,Картой онлайн,Москва,False,4.0
YMO0013088,YM000654,2024-10-20,Электроника и гаджеты,17495.01,1,15,14870.75,Доставлен,Пункт выдачи,В кредит,Другие,True,
YMO0013089,YM002350,2023-11-22,Бытовая техника,14055.57,1,0,14055.57,Доставлен,Пункт выдачи,Картой онлайн,Краснодар,False,
YMO0013090,YM001487,2024-10-13,Одежда и обувь,9121.44,2,10,16418.59,Отменён,Пункт выдачи,Яндекс Пэй,Воронеж,False,
YMO0013091,YM002198,2023-10-13,Электроника и гаджеты,90020.55,3,25,202546.23,Возврат,Экспресс-доставка,СБП,Москва,True,
YMO0013092,YM000563,2024-11-03,Одежда и обувь,4843.22,2,0,9686.43,Доставлен,Почта России,При получении,Москва,False,3.0
YMO0013093,YM000496,2024-06-21,Красота и гигиена,2828.03,1,10,2545.23,Доставлен,Почта России,Картой онлайн,Другие,False,
YMO0013094,YM000446,2024-06-20,Электроника и гаджеты,19645.1,4,20,62864.34,Доставлен,Курьер Яндекс,СБП,Новосибирск,False,
YMO0013095,YM000864,2023-10-14,Продукты и напитки,578.64,1,0,578.64,Доставлен,Курьер Яндекс,СБП,Санкт-Петербург,True,
YMO0013096,YM000782,2023-12-16,Детские товары,5117.06,2,15,8699.01,Возврат,Курьер Яндекс,При получении,Нижний Новгород,True,
YMO0013097,YM000261,2023-09-01,Электроника и гаджеты,44766.84,2,5,85056.99,Возврат,Пункт выдачи,Яндекс Пэй,Москва,True,
YMO0013098,YM001736,2024-08-31,Электроника и гаджеты,22329.39,1,15,18979.99,Доставлен,Курьер Яндекс,Яндекс Пэй,Воронеж,True,
YMO0013099,YM001055,2023-05-02,Книги и канцелярия,1478.32,3,0,4434.95,Доставлен,Пункт выдачи,Яндекс Пэй,Ростов-на-Дону,False,3.0
YMO0013100,YM000649,2023-07-11,Одежда и обувь,8623.07,3,25,19401.92,Доставлен,Курьер Яндекс,При получении,Москва,True,
YMO0013101,YM001105,2024-10-16,Бытовая техника,23498.58,1,0,23498.58,Доставлен,Почта России,Картой онлайн,Другие,False,3.0
YMO0013102,YM002359,2024-09-09,Детские товары,6150.85,2,0,12301.7,Возврат,Курьер Яндекс,Картой онлайн,Казань,False,
YMO0013103,YM000423,2023-12-06,Продукты и напитки,2158.87,2,0,4317.73,Отменён,Курьер Яндекс,СБП,Москва,False,
YMO0013104,YM000681,2024-11-01,Красота и гигиена,3194.88,3,25,7188.48,Доставлен,Пункт выдачи,Картой онлайн,Челябинск,False,
YMO0013105,YM002189,2024-02-16,Бытовая техника,19481.33,1,15,16559.13,Доставлен,Почта России,Картой онлайн,Тюмень,True,
YMO0013106,YM001301,2024-10-11,Электроника и гаджеты,56339.52,1,0,56339.52,Доставлен,Экспресс-доставка,Картой онлайн,Другие,False,4.0
YMO0013107,YM001333,2023-10-18,Одежда и обувь,5299.5,1,10,4769.55,Доставлен,Экспресс-доставка,СБП,Самара,False,5.0
YMO0013108,YM001971,2023-06-07,Бытовая техника,7663.6,1,0,7663.6,Доставлен,Почта России,Картой онлайн,Другие,False,5.0
YMO0013109,YM001781,2024-01-11,Детские товары,8427.99,1,30,5899.59,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,True,5.0
YMO0013110,YM001039,2023-08-01,Электроника и гаджеты,90645.88,5,0,453229.39,Доставлен,Курьер Яндекс,Картой онлайн,Санкт-Петербург,False,
YMO0013111,YM000958,2024-01-02,Красота и гигиена,3136.29,1,0,3136.29,Доставлен,Курьер Яндекс,СБП,Екатеринбург,False,
YMO0013112,YM002360,2023-06-11,Книги и канцелярия,4000.0,2,5,7600.0,Отменён,Курьер Яндекс,Яндекс Пэй,Санкт-Петербург,False,
YMO0013113,YM000956,2024-06-22,Авто и мото,13804.58,1,10,12424.13,Доставлен,Курьер Яндекс,Картой онлайн,Воронеж,False,4.0
YMO0013114,YM001663,2024-06-07,Авто и мото,25385.2,1,0,25385.2,Отменён,Экспресс-доставка,Картой онлайн,Другие,False,
YMO0013115,YM001726,2023-10-02,Бытовая техника,22715.49,1,30,15900.85,Доставлен,Пункт выдачи,Яндекс Пэй,Екатеринбург,False,
YMO0013116,YM000989,2024-11-05,Красота и гигиена,3280.61,1,15,2788.52,Доставлен,Курьер Яндекс,При получении,Екатеринбург,True,5.0
YMO0013117,YM000456,2024-01-16,Электроника и гаджеты,25548.06,2,0,51096.13,Возврат,Экспресс-доставка,Картой онлайн,Тюмень,True,
YMO0013118,YM002057,2024-04-03,Бытовая техника,43877.1,2,0,87754.2,Доставлен,Пункт выдачи,При получении,Москва,False,
YMO0013119,YM001014,2024-02-23,Бытовая техника,53752.83,2,0,107505.65,Доставлен,Курьер Яндекс,СБП,Москва,True,
YMO0013120,YM001539,2023-04-20,Детские товары,3814.59,1,10,3433.14,Доставлен,Пункт выдачи,При получении,Москва,False,
YMO0013121,YM001558,2023-11-10,Спорт и туризм,23056.24,1,0,23056.24,Доставлен,Пункт выдачи,Картой онлайн,Краснодар,True,5.0
YMO0013122,YM001419,2024-12-31,Электроника и гаджеты,18588.72,3,15,47401.24,Доставлен,Почта России,В кредит,Москва,True,
YMO0013123,YM001091,2024-09-25,Одежда и обувь,9799.03,4,0,39196.12,Доставлен,Пункт выдачи,Яндекс Пэй,Нижний Новгород,False,
YMO0013124,YM000442,2023-08-17,Спорт и туризм,8812.92,1,30,6169.04,Доставлен,Пункт выдачи,СБП,Москва,True,
YMO0013125,YM001935,2024-12-06,Дом и дача,4096.32,1,0,4096.32,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,False,
YMO0013126,YM000375,2024-09-11,Электроника и гаджеты,32146.78,1,0,32146.78,Доставлен,Пункт выдачи,СБП,Воронеж,True,5.0
YMO0013127,YM002006,2023-12-29,Продукты и напитки,2486.33,2,5,4724.03,Доставлен,Экспресс-доставка,Картой онлайн,Москва,False,
YMO0013128,YM002041,2024-12-08,Спорт и туризм,9569.28,1,0,9569.28,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,True,
YMO0013129,YM002047,2023-09-30,Дом и дача,5647.17,1,0,5647.17,Доставлен,Пункт выдачи,Картой онлайн,Ростов-на-Дону,False,5.0
YMO0013130,YM001724,2024-05-19,Электроника и гаджеты,52886.22,1,5,50241.91,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0013131,YM000793,2024-03-08,Бытовая техника,6905.31,1,20,5524.25,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013132,YM002359,2024-06-13,Одежда и обувь,3989.89,1,20,3191.91,Доставлен,Пункт выдачи,СБП,Казань,False,
YMO0013133,YM000754,2024-09-25,Электроника и гаджеты,16468.45,1,0,16468.45,Доставлен,Почта России,Картой онлайн,Москва,True,
YMO0013134,YM001277,2024-02-22,Электроника и гаджеты,78441.93,1,0,78441.93,Доставлен,Пункт выдачи,СБП,Другие,False,
YMO0013135,YM000526,2023-08-21,Электроника и гаджеты,22035.55,1,20,17628.44,Отменён,Курьер Яндекс,СБП,Тюмень,True,
YMO0013136,YM001799,2024-12-07,Продукты и напитки,2329.47,1,10,2096.52,Доставлен,Экспресс-доставка,Картой онлайн,Самара,True,
YMO0013137,YM000343,2024-06-25,Авто и мото,7187.9,3,0,21563.69,Доставлен,Курьер Яндекс,В кредит,Краснодар,True,5.0
YMO0013138,YM001985,2024-11-20,Одежда и обувь,4562.63,1,15,3878.24,Отменён,Пункт выдачи,При получении,Санкт-Петербург,True,
YMO0013139,YM002201,2024-11-06,Продукты и напитки,3091.35,1,30,2163.94,Доставлен,Пункт выдачи,В кредит,Нижний Новгород,False,2.0
YMO0013140,YM002201,2024-02-27,Дом и дача,6991.87,1,0,6991.87,Доставлен,Курьер Яндекс,СБП,Нижний Новгород,False,3.0
YMO0013141,YM002162,2024-04-11,Бытовая техника,11441.79,1,0,11441.79,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0013142,YM001904,2024-03-18,Электроника и гаджеты,11028.55,1,0,11028.55,Доставлен,Пункт выдачи,Картой онлайн,Красноярск,False,
YMO0013143,YM000361,2024-05-02,Детские товары,3315.44,1,0,3315.44,Доставлен,Курьер Яндекс,Картой онлайн,Краснодар,False,5.0
YMO0013144,YM001904,2024-10-08,Бытовая техника,48373.61,2,10,87072.49,Доставлен,Курьер Яндекс,Картой онлайн,Красноярск,False,5.0
YMO0013145,YM000192,2024-05-24,Книги и канцелярия,1148.46,1,10,1033.62,Доставлен,Пункт выдачи,Яндекс Пэй,Пермь,True,
YMO0013146,YM002270,2024-11-10,Дом и дача,23183.18,2,5,44048.04,Доставлен,Курьер Яндекс,При получении,Тюмень,False,
YMO0013147,YM002455,2023-06-08,Бытовая техника,25168.98,1,10,22652.08,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,False,
YMO0013148,YM000542,2024-07-18,Красота и гигиена,2254.62,1,0,2254.62,Доставлен,Пункт выдачи,При получении,Санкт-Петербург,True,
YMO0013149,YM000173,2024-06-13,Продукты и напитки,1198.26,2,15,2037.04,Доставлен,Курьер Яндекс,Картой онлайн,Красноярск,False,
YMO0013150,YM000817,2024-12-10,Продукты и напитки,3170.07,2,0,6340.13,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,True,5.0
YMO0013151,YM002438,2023-10-12,Дом и дача,13660.7,1,0,13660.7,Доставлен,Пункт выдачи,Картой онлайн,Новосибирск,False,
YMO0013152,YM001884,2023-08-13,Электроника и гаджеты,28171.14,1,20,22536.91,Отменён,Пункт выдачи,Яндекс Пэй,Москва,True,
YMO0013153,YM000469,2024-10-05,Детские товары,969.66,2,0,1939.32,Доставлен,Экспресс-доставка,При получении,Москва,False,
YMO0013154,YM001158,2024-07-08,Красота и гигиена,4408.51,3,15,11241.7,Доставлен,Пункт выдачи,Картой онлайн,Уфа,True,
YMO0013155,YM001579,2024-10-01,Красота и гигиена,3586.68,2,10,6456.03,Доставлен,Пункт выдачи,Картой онлайн,Казань,False,
YMO0013156,YM000528,2023-06-22,Продукты и напитки,1352.64,4,10,4869.52,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,True,
YMO0013157,YM001947,2023-10-07,Одежда и обувь,4651.71,3,0,13955.14,Доставлен,Курьер Яндекс,Картой онлайн,Казань,False,5.0
YMO0013158,YM001057,2023-05-21,Бытовая техника,25044.89,1,0,25044.89,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,
YMO0013159,YM000654,2024-03-20,Книги и канцелярия,1121.7,3,5,3196.86,Доставлен,Экспресс-доставка,Яндекс Пэй,Другие,True,
YMO0013160,YM001995,2024-02-16,Красота и гигиена,3912.21,4,0,15648.83,Отменён,Почта России,Картой онлайн,Воронеж,False,
YMO0013161,YM000383,2024-01-07,Бытовая техника,43351.07,1,10,39015.96,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,True,
YMO0013162,YM000601,2024-04-10,Бытовая техника,12952.58,1,0,12952.58,Доставлен,Пункт выдачи,В кредит,Уфа,False,5.0
YMO0013163,YM000136,2024-04-30,Авто и мото,7784.19,1,10,7005.77,Доставлен,Курьер Яндекс,Яндекс Пэй,Другие,False,
YMO0013164,YM001071,2024-01-26,Электроника и гаджеты,23782.86,3,0,71348.59,Возврат,Курьер Яндекс,СБП,Санкт-Петербург,True,
YMO0013165,YM000519,2024-05-15,Детские товары,2923.7,1,20,2338.96,Доставлен,Экспресс-доставка,Картой онлайн,Санкт-Петербург,False,
YMO0013166,YM001030,2024-01-27,Дом и дача,8739.02,1,0,8739.02,Доставлен,Почта России,Яндекс Пэй,Тюмень,True,
YMO0013167,YM000409,2023-04-05,Спорт и туризм,17909.17,1,30,12536.42,Доставлен,Пункт выдачи,СБП,Москва,True,
YMO0013168,YM001903,2024-07-14,Продукты и напитки,1615.8,2,10,2908.44,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,False,
YMO0013169,YM000852,2023-10-07,Спорт и туризм,1571.96,2,25,2357.94,Отменён,Курьер Яндекс,Картой онлайн,Санкт-Петербург,True,
YMO0013170,YM000659,2024-04-11,Красота и гигиена,1759.71,1,5,1671.72,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,False,
YMO0013171,YM000110,2024-11-27,Одежда и обувь,4705.44,1,0,4705.44,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013172,YM002275,2023-07-01,Дом и дача,9301.99,1,10,8371.79,Доставлен,Экспресс-доставка,Яндекс Пэй,Краснодар,False,
YMO0013173,YM000648,2024-11-21,Спорт и туризм,14981.33,1,20,11985.07,Доставлен,Почта России,Картой онлайн,Ростов-на-Дону,True,
YMO0013174,YM001336,2024-09-04,Бытовая техника,15377.43,1,0,15377.43,Доставлен,Почта России,При получении,Санкт-Петербург,True,
YMO0013175,YM000449,2024-06-15,Дом и дача,19660.94,1,0,19660.94,Возврат,Пункт выдачи,СБП,Санкт-Петербург,False,
YMO0013176,YM001888,2024-09-29,Авто и мото,14658.56,2,5,27851.26,Доставлен,Экспресс-доставка,Яндекс Пэй,Казань,True,4.0
YMO0013177,YM001258,2024-05-30,Электроника и гаджеты,48345.45,2,5,91856.35,Доставлен,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,False,
YMO0013178,YM002033,2023-09-02,Красота и гигиена,2340.35,2,0,4680.7,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,True,
YMO0013179,YM001251,2024-05-07,Красота и гигиена,2396.43,1,0,2396.43,Доставлен,Пункт выдачи,Картой онлайн,Ростов-на-Дону,False,4.0
YMO0013180,YM000420,2023-05-06,Электроника и гаджеты,47964.86,5,5,227833.11,Доставлен,Почта России,Картой онлайн,Другие,True,
YMO0013181,YM002090,2024-12-31,Бытовая техника,18827.84,1,20,15062.27,Доставлен,Пункт выдачи,При получении,Москва,False,
YMO0013182,YM000206,2024-11-16,Бытовая техника,31580.74,1,5,30001.71,Доставлен,Экспресс-доставка,При получении,Другие,True,5.0
YMO0013183,YM001450,2024-12-15,Бытовая техника,29415.23,2,10,52947.41,Доставлен,Экспресс-доставка,Картой онлайн,Нижний Новгород,True,
YMO0013184,YM001547,2024-03-02,Одежда и обувь,2864.79,2,5,5443.1,Доставлен,Курьер Яндекс,При получении,Уфа,False,4.0
YMO0013185,YM000780,2024-12-23,Красота и гигиена,1956.89,1,0,1956.89,Доставлен,Курьер Яндекс,Яндекс Пэй,Челябинск,False,5.0
YMO0013186,YM000990,2024-04-02,Электроника и гаджеты,39757.45,1,15,33793.83,Доставлен,Курьер Яндекс,При получении,Москва,True,
YMO0013187,YM001808,2024-08-01,Книги и канцелярия,1356.43,3,0,4069.3,Доставлен,Курьер Яндекс,Яндекс Пэй,Санкт-Петербург,False,
YMO0013188,YM001622,2024-01-13,Бытовая техника,11535.44,2,0,23070.87,Доставлен,Курьер Яндекс,Яндекс Пэй,Тюмень,False,5.0
YMO0013189,YM001896,2023-07-10,Дом и дача,7986.92,2,15,13577.76,Доставлен,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,True,2.0
YMO0013190,YM000819,2024-12-27,Электроника и гаджеты,44723.19,1,0,44723.19,Доставлен,Пункт выдачи,СБП,Новосибирск,False,
YMO0013191,YM001765,2024-07-04,Бытовая техника,18627.12,2,0,37254.24,Возврат,Почта России,Картой онлайн,Красноярск,True,
YMO0013192,YM000497,2024-08-16,Электроника и гаджеты,32675.07,1,0,32675.07,Доставлен,Пункт выдачи,При получении,Москва,False,
YMO0013193,YM001521,2023-09-22,Книги и канцелярия,1040.46,2,5,1976.87,Отменён,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013194,YM001850,2024-12-18,Книги и канцелярия,446.56,2,0,893.12,Доставлен,Пункт выдачи,Картой онлайн,Краснодар,True,5.0
YMO0013195,YM000386,2024-11-08,Красота и гигиена,3641.28,1,0,3641.28,Доставлен,Экспресс-доставка,СБП,Казань,False,
YMO0013196,YM001794,2024-01-21,Дом и дача,12239.83,1,20,9791.86,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0013197,YM000496,2024-01-01,Авто и мото,32804.01,1,5,31163.81,Доставлен,Почта России,Яндекс Пэй,Другие,False,
YMO0013198,YM000545,2023-11-07,Детские товары,5394.16,5,0,26970.81,Отменён,Пункт выдачи,СБП,Красноярск,False,
YMO0013199,YM001485,2024-11-30,Бытовая техника,36749.45,2,25,55124.18,Доставлен,Пункт выдачи,Яндекс Пэй,Самара,True,4.0
YMO0013200,YM001719,2024-08-18,Красота и гигиена,1380.68,1,5,1311.65,Доставлен,Курьер Яндекс,При получении,Москва,True,4.0
YMO0013201,YM001081,2024-12-25,Дом и дача,11068.26,1,15,9408.02,Доставлен,Экспресс-доставка,Яндекс Пэй,Санкт-Петербург,True,
YMO0013202,YM001780,2024-10-23,Электроника и гаджеты,56220.23,1,10,50598.21,Доставлен,Пункт выдачи,При получении,Москва,True,
YMO0013203,YM000354,2024-11-02,Электроника и гаджеты,47779.1,1,10,43001.19,Доставлен,Курьер Яндекс,Картой онлайн,Воронеж,False,
YMO0013204,YM000140,2024-11-21,Одежда и обувь,4058.32,1,15,3449.57,Доставлен,Пункт выдачи,Картой онлайн,Москва,True,3.0
YMO0013205,YM000383,2023-12-09,Продукты и напитки,250.25,2,20,400.4,Доставлен,Экспресс-доставка,При получении,Санкт-Петербург,True,
YMO0013206,YM002002,2024-09-10,Дом и дача,14207.97,2,0,28415.95,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0013207,YM001628,2024-09-06,Бытовая техника,31368.74,3,0,94106.22,Доставлен,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,True,
YMO0013208,YM002237,2024-09-02,Книги и канцелярия,768.58,4,5,2920.61,Доставлен,Пункт выдачи,Картой онлайн,Екатеринбург,True,
YMO0013209,YM000087,2024-07-30,Детские товары,3195.4,2,25,4793.09,Доставлен,Курьер Яндекс,При получении,Москва,False,
YMO0013210,YM002070,2024-02-26,Бытовая техника,72972.67,2,5,138648.06,Доставлен,Экспресс-доставка,При получении,Санкт-Петербург,False,
